VarName1,VarName2,VarName3,VarName4,VarName5,VarName6,VarName7
0,0,0,-0,0,45,0
0.01,1.20209937373514,0,-1.20206368123933,0,44.9982987598394,0
0.02,2.40423443890631,0,-2.40409166892305,0,44.9965975196788,0
0.03,3.60640520149871,0,-3.60608395600521,0,44.9948956584025,0
0.04,4.80861167348158,0,-4.80804052839387,0,44.9931931760616,0
0.05,6.01085386682194,0,-6.00996137199704,0,44.9914900727073,0
0.06,7.21313179348449,0,-7.21184647272268,0,44.9897863483909,0
0.07,8.41544546543171,0,-8.41369581647867,0,44.9880820031634,0
0.08,9.61779489462378,0,-9.61550938917286,0,44.9863770370762,0
0.09,10.8201800930186,0,-10.817287176713,0,44.9846714501804,0
0.1,12.0226010725719,0,-12.0190291650069,0,44.9829652425272,0
0.11,13.225057845237,0,-13.2207353399622,0,44.9812584141677,0
0.12,14.427550422965,0,-14.4224056874864,0,44.9795509651532,0
0.13,15.6300788177048,0,-15.6240401934872,0,44.9778428955349,0
0.14,16.8326430414029,0,-16.825638843872,0,44.9761342053638,0
0.15,18.0352431060037,0,-18.0272016245483,0,44.9744248946914,0
0.16,19.2378790234492,0,-19.2287285214235,0,44.9727149635686,0
0.17,20.4405508056792,0,-20.4302195204048,0,44.9710044120467,0
0.18,21.643258464631,0,-21.6316746073996,0,44.969293240177,0
0.19,22.8460020122401,0,-22.833093768315,0,44.9675814480105,0
0.2,24.0487814604393,0,-24.0344769890583,0,44.9658690355985,0
0.21,25.2515968211592,0,-25.2358242555364,0,44.9641560029921,0
0.22,26.4544481063284,0,-26.4371355536564,0,44.9624423502427,0
0.23,27.6573353278729,0,-27.6384108693253,0,44.9607280774012,0
0.24,28.8602584977165,0,-28.8396501884499,0,44.959013184519,0
0.25,30.0632176277809,0,-30.0408534969372,0,44.9572976716472,0
0.26,31.2662127299854,0,-31.2420207806939,0,44.955581538837,0
0.27,32.469243816247,0,-32.4431520256268,0,44.9538647861396,0
0.28,33.6723108984804,0,-33.6442472176424,0,44.9521474136062,0
0.29,34.8754139885981,0,-34.8453063426475,0,44.950429421288,0
0.3,36.0785530925559,0,-36.0463293935953,0,44.9487114289728,0
0.31,37.2817282222616,0,-37.2473163563922,0,44.9469921972401,0
0.32,38.4849393955754,0,-38.448267209898,0,44.945272345876,0
0.33,39.6881866244007,0,-39.649181940019,0,44.943551874932,0
0.34,40.8914699206386,0,-40.8500605326616,0,44.941830784459,0
0.35,42.094789296188,0,-42.0509029737318,0,44.9401090745083,0
0.36,43.2981447629453,0,-43.251709249136,0,44.9383867451312,0
0.37,44.5015363328048,0,-44.4524793447802,0,44.9366637963787,0
0.38,45.7049640176585,0,-45.6532132465704,0,44.9349402283021,0
0.39,46.9084278293961,0,-46.8539109404127,0,44.9332160409526,0
0.4,48.1119277799051,0,-48.054572412213,0,44.9314912343813,0
0.41,49.3154638810706,0,-49.255197647877,0,44.9297658086395,0
0.42,50.5190361447754,0,-50.4557866333107,0,44.9280397637783,0
0.43,51.7226445829002,0,-51.6563393544197,0,44.926313099849,0
0.44,52.9262892073232,0,-52.8568557971097,0,44.9245858169026,0
0.45,54.1299700299205,0,-54.0573359472863,0,44.9228579149904,0
0.46,55.3336870625658,0,-55.257779790855,0,44.9211293941637,0
0.47,56.5374403171306,0,-56.4581873137213,0,44.9194002544735,0
0.48,57.741229805484,0,-57.6585585017906,0,44.9176704959711,0
0.49,58.945055539493,0,-58.8588933409683,0,44.9159401187076,0
0.5,60.1489175310222,0,-60.0591918171595,0,44.9142091227343,0
0.51,61.3528157977877,0,-61.2594539093077,0,44.9124768971768,0
0.52,62.5567503515741,0,-62.4596796034037,0,44.9107446716193,0
